Chromosome	Start	End	Index	Probe	FlagIndex
2	6920898	6921112	18812	3840_PET_CpG	1
2	7006202	7006363	18813	3841_cg13452400	1
2	7017712	7017854	18814	3842_cg18201077	1
2	7057319	7057436	18815	3843_cg12498522	1
2	7057606	7057753	18816	3844_cg05984191;cg13051968	0
2	7057869	7058013	18817	3845_cg03065975	0
2	7198342	7198457	18818	3846_PET_CpG	1
2	7237507	7237653	18819	3847_cg02049949	1
2	8369736	8370001	18820	3848_PET_CpG	1
2	8443740	8443889	18821	3849_PET_CpG	1
2	8655364	8655502	18822	3850_PET_CpG	1
2	8655645	8655898	18823	3851_PET_CpG	1
2	8683886	8684131	18824	3852_PET_CpG	1
2	8685141	8685652	18825	3853_PET_CpG	1
2	8715351	8715779	18826	3854_PET_CpG	1
2	8723986	8724120	18827	3855_cg18091469	1
2	8818256	8818492	18828	3856_cg10883171;cg27527593	1
2	8818884	8818991	18829	3857_cg23152248	0
2	8821589	8821734	18830	3858_cg23322531	1
2	8822043	8822145	18831	3859_cg03767155;cg14657818	0
2	8822196	8822343	18832	3860_cg17086808	1
2	8822666	8822827	18833	3861_cg22995114	1
2	8823571	8823766	18834	3862_cg04525491;cg20495404	1
2	8825294	8825448	18835	3863_cg01495174	1
2	8825837	8825973	18836	3864_cg06659057	0
2	8977411	8977721	18837	3865_cg05516140;cg20273697;cg27140647	0
2	8977879	8977953	18838	3866_cg08629417;cg16517634	0
2	9143071	9143216	18839	3867_cg11056409	1
2	9144176	9144312	18840	3868_cg02699694	0
2	9144536	9144661	18841	3869_cg27306119	1
2	9346514	9346763	18842	3870_cg00536383;cg16430616;cg19105810	0
2	9347214	9347365	18843	3871_cg03077836	1
2	9371089	9371236	18844	3872_PET_CpG	1
2	9562589	9562851	18845	3873_PET_CpG	1
2	9563493	9563714	18846	3874_cg20093808;cg20361001	1
2	9563813	9563953	18847	3875_cg07179925	1
2	9614454	9614664	18848	3876_cg05986044;cg17568255	1
2	9614701	9614807	18849	3877_cg27494615	0
2	9695788	9696028	18850	3878_cg01118224;cg01822537;cg23886495	1
2	9696528	9696742	18851	3879_cg17603321;cg20291846	1
2	9748488	9748637	18852	3880_PET_CpG	1
2	9771118	9771188	18853	3881_cg07489553	0
2	9919812	9919945	18854	3882_PET_CpG	1
2	9954051	9954187	18855	3883_cg26687120	1
2	9983351	9983492	18856	3884_cg00244654	1
2	9983779	9983918	18857	3885_cg16692761	1
2	10091194	10091340	18858	3886_cg14020129	1
2	10091826	10091968	18859	3887_cg16227131	1
2	10183194	10183282	18860	3888_cg12005760	0
2	10260344	10260408	18861	3889_cg00793280	0
2	10260794	10260956	18862	3890_cg15573925	1
2	10261154	10261315	18863	3891_PET_CpG	1
2	10262354	10262495	18864	3892_cg05515713	1
2	10262762	10262954	18865	3893_cg07545636;cg15345369;cg17779456;cg22533717	1
2	10262964	10263125	18866	3894_cg02237186	1
2	10263314	10263448	18867	3895_cg16676211	1
2	10442136	10442386	18868	3896_PET_CpG	1
2	10443058	10443211	18869	3897_cg25743719	1
2	10443556	10443751	18870	3898_cg11594217;cg17097992;cg12346749;cg13154104	0
2	10443800	10443896	18871	3898_cg11594217;cg17097992;cg12346749;cg13154104	0
2	10471606	10472347	18872	3899_PET_CpG	1
2	10521826	10521973	18873	3900_PET_CpG	1
2	10540757	10540905	18874	3901_PET_CpG	1
2	10548106	10548247	18875	3902_PET_CpG	1
2	10549451	10549582	18876	3903_cg14465080	1
2	10587998	10588134	18877	3904_cg08407486	1
2	10588388	10588514	18878	3905_cg00071565;cg08688063;cg11674713	0
2	10588977	10589134	18879	3906_cg02085210	1
2	10688201	10688342	18880	3907_PET_CpG	1
2	10830153	10830269	18881	3908_cg02097588	1
2	10861632	10861792	18882	3909_cg09296611;cg11274233	0
2	10862235	10862384	18883	3910_cg22243662	1
2	10952657	10952798	18884	3911_cg22403851	0
2	10952938	10953062	18885	3912_cg01172315;cg10157359;cg10613252;cg15705551	0
2	11051885	11052020	18886	3913_cg03038132	1
2	11052480	11052639	18887	3914_cg05633391	0
2	11270112	11270272	18888	3915_cg00471645	1
2	11272820	11272955	18889	3916_cg27641709	1
2	11295637	11295789	18890	3917_cg19728485	1
2	11295850	11295981	18891	3918_cg02290451	1
2	11484626	11484773	18892	3919_cg00001594;cg09217581	0
2	11485340	11485476	18893	3920_cg18731976	1
2	11606402	11606547	18894	3921_cg19388373	1
2	11828680	11828820	18895	3922_cg14371524	1
2	11887041	11887186	18896	3923_cg16440638	1
2	11890576	11890724	18897	3924_PET_CpG	1
2	11893601	11893855	18898	3925_PET_CpG	1
2	11894021	11894615	18899	3926_PET_CpG	1
2	11915690	11915901	18900	3927_PET_CpG	1
2	11919500	11919541	18901	3928_cg07508394	0
2	12148991	12149125	18902	3929_PET_CpG	1
2	12184991	12185138	18903	3930_PET_CpG	1
2	12628634	12628768	18904	3931_PET_CpG	1
2	12641713	12641870	18905	3932_PET_CpG	1
2	12642969	12643119	18906	3933_PET_CpG	1
2	12647579	12647788	18907	3934_PET_CpG	1
2	12856625	12856926	18908	3935_cg02700478;cg17088814;cg14229362;cg17082953;cg18517516;cg27599869	0
2	12857745	12857876	18909	3936_cg18155032	1
2	12858575	12858722	18910	3937_cg05353478	1
2	14525373	14525517	18911	3938_PET_CpG	1
2	15701155	15701305	18912	3939_cg15068487	1
2	15701530	15701656	18913	3940_cg22324028	1
2	15731748	15731890	18914	3941_cg16397071	1
2	15731993	15732145	18915	3942_cg12452849	1
2	15829630	15829773	18916	3943_PET_CpG	1
2	15958183	15958423	18917	3944_PET_CpG	1
2	16079845	16080060	18918	3945_cg21353292;cg22311507	1
2	16080435	16080559	18919	3946_cg17519750	1
2	16081973	16082108	18920	3947_cg17360299	1
2	16105850	16106068	18921	3948_PET_CpG	1
2	16196222	16196466	18922	3949_PET_CpG	1
2	16410454	16410596	18923	3950_PET_CpG	1
2	16676274	16676441	18924	3951_PET_CpG	1
2	16847260	16847315	18925	3952_cg09302671;cg15529621	0
2	17304225	17304378	18926	3953_PET_CpG	1
2	17699748	17699833	18927	3954_cg15559895	0
2	17934801	17934948	18928	3955_cg06061049	1
2	17935181	17935305	18929	3956_cg00936141;cg24466479;cg26423677	0
2	17935501	17935633	18930	3957_cg09186578	1
2	17935641	17935786	18931	3958_cg03580351	1
2	18059121	18059279	18932	3959_cg09282497	1
2	18741794	18742068	18933	3960_cg01250320;cg18393904;cg19638349	1
2	19299098	19299274	18934	3961_PET_CpG	1
2	19551650	19551994	18935	3962_PET_CpG;3963_cg07531268;cg17097782	1
2	19558295	19558433	18936	3964_cg15237819	1
2	19558631	19558982	18937	3965_PET_CpG;3966_cg01128642	1
2	19560900	19561182	18938	3967_PET_CpG	1
2	19561535	19561684	18939	3968_cg06530338	1
2	19562731	19562970	18940	3969_cg15548588;cg24226138	1
2	19673864	19674286	18941	3970_PET_CpG	1
2	20063227	20063389	18942	3971_cg23227355	1
2	20101427	20101700	18943	3972_cg05785686;cg17325716	1
2	20101702	20102024	18944	3973_cg08518329;cg17096665;cg24717024;cg26693529	1
2	20189756	20189901	18945	3974_cg13030132	1
2	20190001	20190145	18946	3975_cg09303701;cg19990182	1
2	20212346	20212677	18947	3976_cg00261781;cg00462460;cg03801179;cg09218354;cg18705408	0
2	20249921	20250078	18948	3977_PET_CpG	1
2	20251165	20251237	18949	3978_cg03381515	0
2	20251271	20251447	18950	3979_cg14971810;cg21788624	1
2	20251756	20251836	18951	3980_cg07509646;cg17989428	1
2	20423354	20423487	18952	3981_cg05511886	1
2	20424246	20424410	18953	3982_cg19839035	1
2	20425169	20425476	18954	3983_cg09827499;cg17080181;cg18868357	1
2	20549696	20549851	18955	3984_cg04370315	1
2	20550196	20550275	18956	3985_cg01722185	0
2	20624557	20624893	18957	3986_PET_CpG	1
2	20646445	20646839	18958	3987_cg04609126;cg19560692;cg20718643	1
2	20647302	20647443	18959	3988_cg10708221	1
2	20850647	20850819	18960	3989_cg05790999;cg08084218;cg10072692;cg11665564	0
2	20850846	20850958	18961	3989_cg05790999;cg08084218;cg10072692;cg11665564	0
2	20850970	20851216	18962	3990_cg14719188;cg18338319	1
2	20866152	20866329	18963	3991_cg12266953;cg19113641;cg21039778	1
2	20866420	20866510	18964	3992_cg03753681	0
2	21022507	21022644	18965	3993_cg20248458	1
2	21022797	21022951	18966	3994_cg26625629	1
2	21068275	21068405	18967	3995_PET_CpG	1
2	21265843	21266013	18968	3996_cg04639062;cg19459542	1
2	23542988	23543208	18969	3997_PET_CpG	1
2	23557573	23557862	18970	3998_PET_CpG	1
2	23574478	23574624	18971	3999_cg24224153	1
2	23607873	23607909	18972	4000_cg04449785;cg16149238	0
2	23607994	23608080	18973	4000_cg04449785;cg16149238	0
2	23676103	23676317	18974	4001_PET_CpG	1
2	23719990	23720127	18975	4002_PET_CpG	1
2	23837544	23837794	18976	4003_PET_CpG	1
2	23872834	23872991	18977	4004_PET_CpG	1
2	24149346	24149497	18978	4005_cg08917208	1
2	24149790	24149959	18979	4006_cg08192560;cg17933838	1
2	24150049	24150165	18980	4007_cg14009731	0
2	24150523	24150638	18981	4008_cg20806130	0
2	24163306	24163535	18982	4009_cg00655669;cg01144148;cg07561442	0
2	24232767	24233051	18983	4010_cg02687055;cg09154978;cg13259296;cg15871441;cg19805311;cg23220551	1
2	24270336	24270608	18984	4011_cg18527268;cg21519172;cg23535362;cg25270429	1
2	24272873	24273001	18985	4012_cg13401339	1
2	24298991	24299140	18986	4013_cg08187469	1
2	24299171	24299377	18987	4014_cg11115502;cg17789896;cg15911239	0
2	24306993	24307134	18988	4015_cg08714407	1
2	24346136	24346311	18989	4016_cg04076037;cg17497419;cg18740718	1
2	24346681	24346827	18990	4017_cg23056047	1
2	24582577	24582725	18991	4018_cg08081869	1
2	24583044	24583180	18992	4019_cg13755512	1
2	24583259	24583660	18993	4020_cg11369026;cg14682878;cg17808994;cg18920904	0
2	24714474	24714505	18994	4021_cg05113623	0
2	25015517	25015662	18995	4022_cg21494337	1
2	25016000	25016549	18996	4023_cg00488691;cg03325810;cg04818882;cg09516627;cg19988770;cg20251973;cg21450137;cg22195704	1
2	25194753	25194927	18997	4024_cg09250581;cg16421803	1
2	25195053	25195224	18998	4025_cg14002682;cg26570218	1
2	25195480	25195629	18999	4026_cg20888402	1
2	25264704	25264798	19000	4027_cg21592293;cg23009452;cg23223742;cg25036234;cg25603603	0
2	25265064	25265231	19001	4028_cg04698434;cg21357024	0
2	25266169	25266308	19002	4029_PET_CpG	1
2	25391196	25391332	19003	4030_cg24718866	1
2	25433006	25433456	19004	4031_PET_CpG	1
2	25439031	25439175	19005	4032_cg20172627	0
2	25439306	25439390	19006	4033_cg10648670	1
2	25475728	25475985	19007	4034_cg05544807;cg11354105	1
2	25496319	25496464	19008	4035_cg20303441	1
2	25499489	25500218	19009	4036_PET_CpG;4037_cg08485187	1
2	25500252	25500517	19010	4036_PET_CpG	1
2	25509004	25509138	19011	4038_PET_CpG	1
2	25517638	25517779	19012	4039_PET_CpG	1
2	25518103	25518382	19013	4040_PET_CpG	1
2	25524528	25524659	19014	4041_PET_CpG	1
2	25537429	25537582	19015	4042_PET_CpG	1
2	25563534	25563652	19016	4043_cg00220517	0
2	25565233	25565348	19017	4044_cg12066181;cg25044635;cg26995204	0
2	25565460	25565578	19018	4045_cg02208653;cg21708767	0
2	25584745	25585036	19019	4046_cg01313518;cg12127463	1
2	25585504	25585793	19020	4047_PET_CpG	1
2	25781391	25781568	19021	4048_PET_CpG	1
2	25896119	25896245	19022	4049_cg11111773	0
2	25896251	25896362	19023	4050_cg20347626	0
2	25896645	25896786	19024	4051_cg16327227	1
2	25934971	25935113	19025	4052_PET_CpG	1
2	26100736	26100888	19026	4053_cg22702784	1
2	26101309	26101455	19027	4054_cg09476286;cg19084174;cg24738909	0
2	26101483	26101640	19028	4055_cg05496738	1
2	26205475	26205692	19029	4056_cg06287431;cg09950657;cg24772167	0
2	26257374	26257515	19030	4057_cg11054924	1
2	26257709	26257868	19031	4058_cg00594547	1
2	26401495	26401720	19032	4059_PET_CpG	1
2	26401782	26402193	19033	4059_PET_CpG;4060_cg25036284;cg26314531	1
2	26407664	26407815	19034	4061_cg10927841	1
2	26467239	26467375	19035	4062_cg17695351	1
2	26467519	26467670	19036	4063_cg07203352	1
2	26467769	26467903	19037	4064_cg08235500;cg21903765	1
2	26468145	26468414	19038	4065_cg20517616;cg26119090	1
2	26568388	26568535	19039	4066_cg06458732	1
2	26568783	26568932	19040	4067_cg17517002	1
2	26569043	26569180	19041	4068_cg20454517	1
2	26569648	26569802	19042	4069_cg09615017	1
2	26785259	26785585	19043	4070_cg04917511;cg07291958;cg10150686	1
2	26842533	26842675	19044	4071_PET_CpG	1
2	26915814	26915964	19045	4072_cg17263061	1
2	26963776	26963921	19046	4073_PET_CpG	1
2	26987115	26987325	19047	4074_cg10079801;cg11352290;cg11989253;cg13796796	1
2	27008775	27008928	19048	4075_cg13874838	1
2	27009030	27009168	19049	4076_cg21023052	1
2	27069232	27069398	19050	4077_cg00216024	1
2	27070670	27070810	19051	4078_cg01519714	1
2	27070835	27070983	19052	4079_cg10713073	0
2	27193224	27193405	19053	4080_cg01925962;cg09337677;cg15315096	1
2	27193419	27193646	19054	4081_cg04400587;cg16212114	0
2	27255604	27255773	19055	4082_cg07001630;cg20313392	1
2	27255929	27256203	19056	4083_cg01900371;cg12811419;cg22855876	1
2	27272934	27273082	19057	4084_cg22908266	1
2	27273124	27273303	19058	4085_cg03267400;cg14462928	1
2	27273349	27273490	19059	4086_cg27636536	1
2	27274304	27274466	19060	4087_cg01157809;cg25126678	1
2	27274469	27274610	19061	4088_cg20724004	1
2	27294194	27294329	19062	4089_cg01740367	1
2	27294742	27294892	19063	4090_cg04001935;cg14435092;cg18756060;cg20946600;cg06038409	0
2	27298274	27298422	19064	4091_PET_CpG	1
2	27308990	27309125	19065	4092_cg12850832	0
2	27309239	27309398	19066	4093_cg12510286	1
2	27341825	27341968	19067	4094_cg18045575	1
2	27346362	27346511	19068	4095_cg26945050	1
2	27346512	27346676	19069	4096_cg06829893;cg11845159	1
2	27434543	27434648	19070	4097_cg04036009;cg07673023;cg09518351;cg10403036;cg12391563	0
2	27435175	27435281	19071	4098_cg16066641	0
2	27435433	27435567	19072	4099_cg05106984	1
2	27435640	27435782	19073	4100_cg03008727	1
2	27435830	27435991	19074	4101_cg23648904	1
2	27440100	27440250	19075	4102_cg03645581	0
2	27465278	27465412	19076	4103_PET_CpG	1
2	27485887	27486198	19077	4104_cg03023068;cg10629682;cg13174651;cg23151303	0
2	27529542	27530105	19078	4105_PET_CpG	1
2	27531167	27531401	19079	4106_cg05113927;cg21752601;cg22129545	1
2	27546010	27546152	19080	4107_cg06221695	1
2	27546192	27546466	19081	4108_cg14301129;cg24507739	1
2	27579907	27580053	19082	4109_cg07150314	1
2	27592812	27593197	19083	4110_cg06364629;cg10665293;cg24685071;cg14282440;cg17400361	1
2	27593212	27593523	19084	4111_cg06335301;cg20651084;cg21484680;cg07106432;cg08562543	0
2	27593962	27594099	19085	4112_cg01770990	1
2	27603634	27603841	19086	4113_cg03431514;cg13882712;cg21872543;cg23349402;cg10578602;cg20697501	0
2	27632442	27632602	19087	4114_cg17156255;cg26869849	0
2	27651057	27651206	19088	4115_cg05385684	1
2	27651327	27651468	19089	4116_cg09131844	0
2	27651492	27651628	19090	4117_cg15243024	1
2	27712475	27712763	19091	4118_cg04552940;cg12301620;cg19301206;cg25138311	1
2	27717642	27718026	19092	4119_cg17918501;cg22732812;cg27580026	1
2	27718284	27718362	19093	4120_cg08151750;cg20369763	0
2	27805737	27806029	19094	4121_cg02071175;cg17416009;cg20822448;cg16804899	1
2	27851789	27852167	19095	4122_cg01313077;cg02235289;cg03146637;cg12795225;cg21344215;cg12943539	1
2	27886130	27886275	19096	4123_cg24399854	1
2	27886420	27886596	19097	4124_cg10559104;cg18369979	1
2	27886679	27886823	19098	4125_cg03876184	1
2	27938301	27938442	19099	4126_cg23107161	1
2	27958371	27958755	19100	4127_PET_CpG;4128_cg14145593	1
2	27994371	27994619	19101	4129_cg14093101;cg14686798;cg17492041;cg18340214;cg18791923;cg22067325	1
2	27994626	27994883	19102	4130_cg01055543;cg06392451	1
2	28113226	28113518	19103	4131_cg03979539;cg05075067;cg06869899;cg10266196;cg22164916	1
2	28113526	28113686	19104	4132_cg18313116	0
2	28116001	28116106	19105	4133_PET_CpG	1
2	28570983	28571348	19106	4134_PET_CpG	1
2	28582068	28582617	19107	4135_PET_CpG	1
2	28589622	28590120	19108	4136_PET_CpG	1
2	28613737	28613832	19109	4137_cg14118453	0
2	28614091	28614261	19110	4138_cg25656144	1
2	28614494	28614721	19111	4139_cg11133114;cg24011637	1
2	28633326	28633478	19112	4140_PET_CpG	1
2	28789538	28789673	19113	4141_cg23402429	1
2	28789723	28789877	19114	4142_cg17397135;cg19475689	1
2	28904168	28904320	19115	4143_PET_CpG	1
2	28974586	28974708	19116	4144_cg25799969	1
2	28975268	28975406	19117	4145_cg05044694	1
2	29033817	29033968	19118	4146_cg04786857	1
2	29092816	29092956	19119	4147_cg05186036	1
2	29093096	29093269	19120	4148_cg07683804;cg20595046	1
2	29093361	29093503	19121	4149_cg11749284	1
2	29093731	29093880	19122	4150_cg07217625	1
2	29117353	29117475	19123	4151_cg07749079;cg10117518;cg18986154	0
2	29117656	29117889	19124	4152_cg09715503;cg24174984	1
2	29223494	29223661	19125	4153_PET_CpG	1
2	29233884	29234092	19126	4154_PET_CpG	1
2	29234484	29234791	19127	4155_PET_CpG	1
2	29235239	29235388	19128	4156_PET_CpG	1
2	29237389	29237950	19129	4157_PET_CpG	1
2	29338004	29338340	19130	4158_cg03135351;cg06333058;cg23428985;cg25737323	1
2	29338354	29338483	19131	4159_cg08808128	0
2	29537727	29538002	19132	4160_PET_CpG	1
2	29703505	29703638	19133	4161_PET_CpG	1
2	30142915	30143069	19134	4162_cg02355885	1
2	30144472	30144653	19135	4163_cg13552710;cg14163665;cg25999722	1
2	30332948	30333097	19136	4164_PET_CpG	1
2	30370088	30370183	19137	4165_cg11972953	0
2	30370559	30370703	19138	4166_cg15064498	0
2	30454069	30454223	19139	4167_cg04092762	1
2	30454264	30454422	19140	4168_cg01626477	1
2	30489139	30489554	19141	4169_PET_CpG	1
2	30559988	30560331	19142	4170_PET_CpG	1
2	30669935	30670222	19143	4171_cg04351272;cg10874102;cg12835981	1
2	30670225	30670378	19144	4172_cg17284481	1
2	31021467	31021613	19145	4173_PET_CpG	1
2	31155816	31155950	19146	4174_PET_CpG	1
2	31359821	31359963	19147	4175_PET_CpG	1
2	31360616	31360753	19148	4176_cg21583226	1
2	31361291	31361402	19149	4177_cg24597158	0
2	31361403	31361452	19150	4177_cg24597158	0
2	31456699	31456840	19151	4178_cg18444347	1
2	31456966	31457141	19152	4179_cg13795465;cg24743639;cg25840208	1
2	31541751	31541888	19153	4180_PET_CpG	1
2	31542733	31542896	19154	4181_PET_CpG	1
2	31805300	31806139	19155	4182_PET_CpG	1
2	32234758	32234907	19156	4183_cg17781879	1
2	32235864	32236068	19157	4184_cg02727605;cg17678946	1
2	32264751	32264887	19158	4185_cg15062189	1
2	32264901	32265130	19159	4186_cg01372913;cg06995575;cg10215570;cg24220907	1
2	32288291	32288525	19160	4187_cg16139239;cg21752144	1
2	32288832	32288958	19161	4188_cg12339424	1
2	32289336	32289497	19162	4189_cg08474990	1
2	32390712	32390859	19163	4190_cg04522455	1
2	32503142	32503284	19164	4191_cg11710924	1
2	32581634	32581793	19165	4192_cg19098826	1
2	32581864	32581962	19166	4193_cg03803336;cg11492896	0
2	32583153	32583246	19167	4194_cg18891308	0
2	32852931	32853214	19168	4195_cg19757253;cg21624407;cg24300012;cg23633993	1
2	32853401	32853564	19169	4196_cg24338331	1
2	33171922	33172068	19170	4197_cg20253659	1
2	33246873	33247012	19171	4198_PET_CpG	1
2	33546547	33546689	19172	4199_PET_CpG	1
2	33642287	33642435	19173	4200_PET_CpG	1
2	33824101	33824519	19174	4201_cg06227257;cg06489241;cg06952880;cg16518686;cg18977641;cg21965843;cg22399232	1
2	33824604	33824757	19175	4202_cg10639412	1
2	34136476	34136620	19176	4203_PET_CpG	1
2	36467620	36467867	19177	4204_PET_CpG	1
2	36582872	36583018	19178	4205_cg01103071;cg04525212	0
2	36583946	36584095	19179	4206_cg14153319	1
2	36584526	36584675	19180	4207_cg08583611	1
2	37193326	37193442	19181	4208_cg21685750	0
2	37193613	37193679	19182	4209_cg07191189	0
2	37194049	37194153	19183	4210_cg14987922	1
2	37307983	37308199	19184	4211_PET_CpG	1
2	37311308	37311448	19185	4212_cg13528015	1
2	37311451	37311860	19186	4213_cg00585253;cg02260386;cg03392046;cg04795282;cg09253914;cg23340613	1
2	37384138	37384309	19187	4214_cg03961676;cg18110243;cg21183028;cg22370082;cg25339653	0
2	37384310	37384445	19188	4215_cg01617117	1
2	37423737	37423892	19189	4216_cg09904111	1
2	37458464	37458958	19190	4217_cg02625745;cg05882878;cg06359167;cg09631309;cg16863796;cg20953075;cg25240445	1
2	37550945	37551095	19191	4218_cg18261413	1
2	37551815	37551920	19192	4219_cg19911844	0
